ml_id,ml_year,ml_title,id,title,year
53953,2007,1408,194035,1408,2007
96610,2012,Looper,194044,Looper,2012
50792,2006,Catch and Release,194047,Catch and Release,2006
136960,1995,Mosquito,194052,Mosquito,1995
121265,2010,The Stranger,194059,The Stranger,2010
1345,1976,Carrie,194147,Carrie,1976
166643,2016,Hidden Figures,194157,Hidden Figures,2016
155812,2016,Get a Job,194177,Get a Job,2016
4519,1988,The Land Before Time,194202,The Land Before Time,1988
2344,1985,Runaway Train,194213,Runaway Train,1985
74458,2010,Shutter Island,194237,Shutter Island,2010
80617,2010,Cats and Dogs: The Revenge of Kitty Galore,194248,Cats and Dogs: The Revenge of Kitty Galore,2010
117549,2014,The Taking of Deborah Logan,194251,The Taking of Deborah Logan,2014
2871,1972,Deliverance,194252,Deliverance,-1
3791,1984,Footloose,194253,Footloose,1984
56805,2007,Walk Hard: The Dewey Cox Story,194272,Walk Hard: The Dewey Cox Story,2007
116742,2007,Secret,194285,Secret,2007
141702,2015,Drishyam,194317,Drishyam,2015
27204,2000,Cut,194336,Cut,2000
9005,1993,Fire in the Sky,194337,Fire in the Sky,1993
3551,1976,Marathon Man,194349,Marathon Man,1976
82152,2011,Beastly,194438,Beastly,2011
4448,2001,The Score,194469,The Score,2001
79796,2010,Centurion,194520,Centurion,2010
4971,1984,Moscow on the Hudson,194580,Moscow on the Hudson,1984
63992,2008,Twilight,194583,Twilight,2008
113644,1968,The Split,194603,The Split,1968
56145,2007,The Mist,194607,The Mist,2007
2529,1968,Planet of the Apes,194608,Planet of the Apes,1968
8614,1987,Overboard,194609,Overboard,1987
2184,1955,The Trouble with Harry,194621,The Trouble with Harry,1955
94780,2012,Snow White and the Huntsman,194648,Snow White and the Huntsman,2012
113207,2014,Get on Up,194704,Get on Up,2014
4220,1974,The Longest Yard,194746,The Longest Yard,1974
5454,1992,Mo' Money,194756,Mo' Money,1992
5377,2002,About a Boy,194784,About a Boy,2002
1888,1998,Hope Floats,194808,Hope Floats,1998
121113,2000,Shriek If You Know What I Did Last Friday the Thirteenth,194829,Shriek If You Know What I Did Last Friday the Thirteenth,2000
124633,1929,The Taming of the Shrew,194835,The Taming of the Shrew,-1
127192,2015,The Bronze,194869,The Bronze,2015
6204,1993,The Meteor Man,194891,The Meteor Man,1993
160348,2009,Rise of the Gargoyles,194919,Rise of the Gargoyles,-1
736,1996,Twister,194965,Twister,1996
26175,1967,The St. Valentine's Day Massacre,194975,The St. Valentine's Day Massacre,1967
2432,1998,Stepmom,194977,Stepmom,1998
349,1994,Clear and Present Danger,194987,Clear and Present Danger,1994
26629,1988,Killer Klowns from Outer Space,195004,Killer Klowns from Outer Space,1988
2572,1999,10 Things I Hate About You,195012,10 Things I Hate About You,1999
8485,2001,Samsara,195022,Samsara,2001
112842,1956,Bundle of Joy,195028,Bundle of Joy,1956
60950,2008,Vicky Cristina Barcelona,195045,Vicky Cristina Barcelona,-1
33834,2005,Land of the Dead,195089,Land of the Dead,2005
3363,1973,American Graffiti,195117,American Graffiti,1973
1272,1970,Patton,195126,Patton,1970
3623,2000,Mission: Impossible II,195134,Mission: Impossible II,2000
1994,1982,Poltergeist,195148,Poltergeist,1982
3186,1999,"Girl, Interrupted",195234,"Girl, Interrupted",1999
4936,1980,Fame,195261,Fame,1980
112580,2014,The Angriest Man in Brooklyn,195280,The Angriest Man in Brooklyn,2014
80870,2009,Dark House,195284,Dark House,2009
2729,1962,Lolita,195313,Lolita,1962
177003,2017,Madame,195347,Madame,2017
2420,1984,The Karate Kid,195424,The Karate Kid,1984
2167,1998,Blade,195447,Blade,1998
58103,2008,Vantage Point,195497,Vantage Point,2008
2826,1999,The 13th Warrior,195523,The 13th Warrior,1999
101235,1949,The Great Gatsby,195575,The Great Gatsby,1949
3516,1958,"Bell, Book and Candle",195662,"Bell, Book and Candle",1958
44694,2006,Volver,195667,Volver,2006
162592,2016,The Light Between Oceans,195675,The Light Between Oceans,2016
2803,1993,The Pelican Brief,195687,The Pelican Brief,-1
8623,1987,Roxanne,195755,Roxanne,1987
109897,2014,Son of God,195757,Son of God,2014
31698,2005,Son of the Mask,195759,Son of the Mask,2005
48791,2006,Flicka,195773,Flicka,2006
149836,2011,When Harry Tries to Marry,195828,When Harry Tries to Marry,2010
79553,2010,Ip Man 2,195837,Ip Man 2,2010
243,1995,Gordy,195867,Gordy,1995
152047,1958,Dunkirk,195902,Dunkirk,1958
171763,2017,Baby Driver,195979,Baby Driver,2017
2539,1999,Analyze This,196036,Analyze This,1999
95510,2012,The Amazing Spider-Man,196058,The Amazing Spider-Man,2012
55872,2007,August Rush,196132,August Rush,2007
165635,2016,The Thinning,196209,The Thinning,-1
151687,2016,Risen,196230,Risen,2016
2247,1988,Married to the Mob,196327,Married to the Mob,1988
99957,2013,Broken City,196329,Broken City,2013
4262,1983,Scarface,196336,Scarface,1983
97188,2012,Sinister,196366,Sinister,2012
85788,2010,Insidious,196399,Insidious,2010
26178,1967,Two for the Road,196450,Two for the Road,1967
3916,2000,Remember the Titans,196460,Remember the Titans,2000
41566,2005,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",196478,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",2005
2144,1984,Sixteen Candles,196481,Sixteen Candles,1984
103655,2013,R.I.P.D.,196498,R.I.P.D.,2013
6305,1966,Fahrenheit 451,196529,Fahrenheit 451,1966
1193,1975,One Flew Over the Cuckoo's Nest,196692,One Flew Over the Cuckoo's Nest,1975
113071,2014,Earth to Echo,196757,Earth to Echo,2014
112818,2014,The Purge: Anarchy,196809,The Purge: Anarchy,2014
26248,1971,Let's Scare Jessica to Death,196829,Let's Scare Jessica to Death,1971
3840,1988,Pumpkinhead,196833,Pumpkinhead,1988
31694,2004,Bride and Prejudice,196846,Bride and Prejudice,2004
2401,1985,Pale Rider,196944,Pale Rider,1985
3980,2000,Men of Honor,196951,Men of Honor,2000
169764,2016,Personal Shopper,196957,Personal Shopper,2016
120438,2007,Garfield Gets Real,197037,Garfield Gets Real,2007
3868,1988,The Naked Gun: From the Files of Police Squad!,197041,The Naked Gun: From the Files of Police Squad!,1988
2478,1986,¡Three Amigos!,197048,¡Three Amigos!,1986
65130,2008,Revolutionary Road,197052,Revolutionary Road,2008
84152,2011,Limitless,197079,Limitless,2011
93740,2011,Salmon Fishing in the Yemen,197086,Salmon Fishing in the Yemen,2011
126008,2008,Signs,197111,Signs,2008
6624,2003,Agent Cody Banks,197127,Agent Cody Banks,2003
1956,1980,Ordinary People,197128,Ordinary People,1980
2542,1998,"Lock, Stock and Two Smoking Barrels",197133,"Lock, Stock and Two Smoking Barrels",1998
49314,2006,Harsh Times,197144,Harsh Times,2005
46530,2006,Superman Returns,197155,Superman Returns,2006
6374,2003,The In-Laws,197170,The In-Laws,2003
1080,1979,Monty Python's Life of Brian,197190,Monty Python's Life of Brian,1979
2791,1980,Airplane!,197200,Airplane!,1980
109487,2014,Interstellar,197213,Interstellar,2014
5293,2002,Changing Lanes,197236,Changing Lanes,2002
2565,1956,The King and I,197243,The King and I,1956
2702,1999,Summer of Sam,197244,Summer of Sam,1999
151501,2016,Exposed,197245,Exposed,2016
106062,2013,Jackass Presents: Bad Grandpa,197257,Jackass Presents: Bad Grandpa,2013
73089,2009,Beyond a Reasonable Doubt,197292,Beyond a Reasonable Doubt,2009
57421,2006,Hatchet,197303,Hatchet,2006
52867,2007,The Ex,197304,The Ex,2006
1271,1991,Fried Green Tomatoes,197322,Fried Green Tomatoes,1991
98961,2012,Zero Dark Thirty,197405,Zero Dark Thirty,2012
2664,1956,Invasion of the Body Snatchers,197414,Invasion of the Body Snatchers,1956
99574,2012,Promised Land,197438,Promised Land,2012
63853,2008,Australia,197481,Australia,2008
1302,1989,Field of Dreams,197498,Field of Dreams,1989
110968,2014,Pompeii,197580,Pompeii,2014
176101,2017,Kingsman: The Golden Circle,197589,Kingsman: The Golden Circle,-1
178599,2009,In the Blink of an Eye,197605,In the Blink of an Eye,2009
93432,2011,Forks Over Knives,197667,Forks Over Knives,2011
54286,2007,The Bourne Ultimatum,197769,The Bourne Ultimatum,2007
86298,2011,Rio,197772,Rio,2011
89904,2011,The Artist,197781,The Artist,2011
163981,2016,31,197791,31,2016
125874,2011,2012: Ice Age,197849,2012: Ice Age,2011
2908,1999,Boys Don't Cry,197888,Boys Don't Cry,1999
3550,1983,The Hunger,197904,The Hunger,1983
163771,2016,For the Love of Spock,197932,For the Love of Spock,2016
1840,1998,He Got Game,197940,He Got Game,1998
902,1961,Breakfast at Tiffany's,198004,Breakfast at Tiffany's,1961
60516,2008,Meet Dave,198146,Meet Dave,2008
4994,2001,The Majestic,198209,Majestic,2002
11,1995,The American President,198226,The American President,1995
91869,2011,Being Elmo: A Puppeteer's Journey,198252,Being Elmo: A Puppeteer's Journey,2011
1456,1997,The Pest,198274,The Pest,1997
162278,2009,Neighbor,198310,Neighbor,2009
46723,2006,Babel,198342,Babel,2006
94953,2012,Wanderlust,198344,Wanderlust,2012
68205,2009,Crank: High Voltage,198346,Crank: High Voltage,2009
5615,2001,Invincible,198347,Invincible,2001
138602,2015,Lake Placid vs. Anaconda,198391,Lake Placid vs. Anaconda,-1
2712,1999,Eyes Wide Shut,198397,Eyes Wide Shut,1999
4912,1968,Funny Girl,198403,Funny Girl,1968
83660,1970,Trog,198420,Trog,1970
70565,2009,"The Goods: Live Hard, Sell Hard",198425,"The Goods: Live Hard, Sell Hard",2009
65802,2009,Paul Blart: Mall Cop,198460,Paul Blart: Mall Cop,2009
25852,1940,Gaslight,198470,Gaslight,1940
2373,1985,Red Sonja,198471,Red Sonja,1985
7359,1987,Walk Like a Man,198472,Walk Like a Man,1987
27338,2001,The Hole,198518,The Hole,2001
79134,2010,Grown Ups,198562,Grown Ups,2010
181707,1998,The Phantom of the Opera,198580,The Phantom of the Opera,1998
167840,2017,Rangoon,198616,Rangoon,2017
4002,1987,"Planes, Trains and Automobiles",198619,"Planes, Trains and Automobiles",1986
71264,2009,Cloudy with a Chance of Meatballs,198626,Cloudy with a Chance of Meatballs,2009
4040,1991,Don't Tell Mom the Babysitter's Dead,198643,Don't Tell Mom the Babysitter's Dead,1991
40574,2005,Get Rich or Die Tryin',198699,Get Rich or Die Tryin',2005
76251,2010,Kick-Ass,198707,Kick-Ass,2010
84312,2002,Home Alone 4,198723,Home Alone 4,-1
52245,2007,Blades of Glory,198742,Blades of Glory,2007
3115,1999,Flawless,198750,Flawless,1999
2916,1990,Total Recall,198772,Total Recall,1990
110826,2014,Brick Mansions,198791,Brick Mansions,2014
674,1968,Barbarella,198803,Barbarella,1968
4342,2000,Big Eden,198861,Big Eden,2000
171207,2017,Beyond Skyline,198865,Beyond Skyline,-1
93265,2011,Courageous,198877,Courageous,2011
4215,1987,Revenge of the Nerds II: Nerds in Paradise,198887,Revenge of the Nerds II: Nerds in Paradise,1987
2714,1999,The Wood,198894,The Wood,1999
7322,2003,Alila,198918,Alila,2003
2642,1983,Superman III,198961,Superman III,1983
904,1954,Rear Window,198967,Rear Window,1954
2088,1980,Popeye,198973,Popeye,1980
33794,2005,Batman Begins,198977,Batman Begins,-1
6,1995,Heat,199038,Heat,1996
2861,1999,For Love of the Game,199067,For Love of the Game,1999
91485,2012,The Expendables 2,199081,The Expendables 2,2012
78105,2010,Prince of Persia: The Sands of Time,199119,Prince of Persia: The Sands of Time,2010
157308,2016,"Houston, We Have a Problem!",199161,"Houston, We Have a Problem!",2016
2058,1998,The Negotiator,199184,The Negotiator,1998
7379,2004,The Alamo,199204,The Alamo,2004
113348,2014,Teenage Mutant Ninja Turtles,199224,Teenage Mutant Ninja Turtles,2014
158813,2016,Alice Through the Looking Glass,199297,Alice Through the Looking Glass,2016
5010,2001,Black Hawk Down,199385,Black Hawk Down,2002
45081,2006,Silent Hill,199449,Silent Hill,2006
5669,2002,Bowling for Columbine,199451,Bowling for Columbine,2002
80653,2009,The Missing Person,199468,The Missing Person,2008
5927,1982,The Best Little Whorehouse in Texas,199473,The Best Little Whorehouse in Texas,1982
186837,1980,Grown-Ups,199532,Grown-Ups,-1
116529,2013,Stalingrad,199539,Stalingrad,2013
53464,2007,Fantastic Four: Rise of the Silver Surfer,199585,Fantastic Four: Rise of the Silver Surfer,2007
161066,2015,The Benefactor,199612,The Benefactor,2015
163,1995,Desperado,199642,Desperado,1995
109416,2009,Bring It On: Fight to the Finish,199656,Bring It On: Fight to the Finish,-1
1189,1988,The Thin Blue Line,199674,The Thin Blue Line,1988
4670,1987,The Stepfather,199680,The Stepfather,1987
33004,2005,The Hitchhiker's Guide to the Galaxy,199698,The Hitchhiker's Guide to the Galaxy,2005
2454,1958,The Fly,199722,The Fly,1958
8640,2004,King Arthur,199734,King Arthur,2004
54503,2007,Superbad,199831,Superbad,2007
6266,2003,What a Girl Wants,199847,What a Girl Wants,2003
102749,1979,Captain America II: Death Too Soon,199867,Captain America II: Death Too Soon,-1
2186,1951,Strangers on a Train,199888,Strangers on a Train,1951
4900,2001,Out Cold,199901,Out Cold,2001
103006,1933,Penthouse,199917,Penthouse,1933
80969,2010,Never Let Me Go,199930,Never Let Me Go,2010
159873,2008,Captive,199941,Captive,2008
62849,2008,RocknRolla,199948,RocknRolla,2008
97304,2012,Argo,199972,Argo,2012
910,1959,Some Like It Hot,199989,Some Like It Hot,1959
65927,2009,Night Train,199993,Night Train,2009
3375,1950,Destination Moon,199996,Destination Moon,1950
64622,2008,The Reader,200009,The Reader,2008
124390,2009,The Pit and the Pendulum,200058,The Pit and the Pendulum,2009
8,1995,Tom and Huck,200075,Tom and Huck,1995
115231,2014,St. Vincent,200089,St. Vincent,2014
59727,2008,The Strangers,200135,The Strangers,2008
123425,1937,The Last Gangster,200156,The Last Gangster,1937
27831,2004,Layer Cake,200177,Layer Cake,2004
31225,2005,Coach Carter,200199,Coach Carter,2005
112897,2014,The Expendables 3,200204,The Expendables 3,2014
61348,2008,Disaster Movie,200256,Disaster Movie,2008
1076,1961,The Innocents,200261,The Innocents,1961
1069,1944,"Murder, My Sweet",200334,"Murder, My Sweet",-1
45442,2006,Poseidon,200348,Poseidon,2006
1253,1951,The Day the Earth Stood Still,200363,The Day the Earth Stood Still,1951
113225,2014,Magic in the Moonlight,200416,Magic in the Moonlight,2014
185385,2018,Midnight Sun,200425,Midnight Sun,2018
1999,1990,The Exorcist III,200438,The Exorcist III,1990
2713,1999,Lake Placid,200506,Lake Placid,1999
140956,-1,Ready Player One,200523,Ready Player One,2018
165675,2014,H.,200582,H.,2014
157683,2008,What We Do Is Secret,200590,What We Do Is Secret,2007
4247,2001,Joe Dirt,200635,Joe Dirt,2001
183239,2013,Singam II,200640,Singam II,2013
4205,1990,Mermaids,200654,Mermaids,1990
97196,2002,Shottas,200711,Shottas,2002
7153,2003,The Lord of the Rings: The Return of the King,200712,The Lord of the Rings: The Return of the King,2003
3441,1984,Red Dawn,200798,Red Dawn,1984
4541,1988,The Serpent and the Rainbow,200811,The Serpent and the Rainbow,1988
182079,1937,Donald's Ostrich,200817,Donald's Ostrich,1937
1438,1997,Dante's Peak,200857,Dante's Peak,1997
5400,2002,The Sum of All Fears,200863,The Sum of All Fears,2002
133645,2015,Carol,200871,Carol,2015
2948,1963,From Russia with Love,200914,From Russia with Love,1963
140936,1986,Blindside,200939,Blindside,1987
95720,2012,The Watch,200972,The Watch,2012
6753,2003,Secondhand Lions,201027,Secondhand Lions,2003
7111,1970,Ryan's Daughter,201033,Ryan's Daughter,1970
145676,1964,3 Avengers,201070,3 Avengers,-1
112868,2014,The Signal,201085,The Signal,2014
7451,2004,Mean Girls,201091,Mean Girls,2004
79872,1927,Chicago,201143,Chicago,1927
114060,2014,The Drop,201249,The Drop,2014
2424,1998,You've Got Mail,201259,You've Got Mail,1998
3981,2000,Red Planet,201287,Red Planet,2000
3087,1988,Scrooged,201351,Scrooged,1988
2052,1993,Hocus Pocus,201356,Hocus Pocus,1993
60126,2008,Get Smart,201366,Get Smart,2008
59014,2008,Superhero Movie,201368,Superhero Movie,2008
105653,2013,Escape Plan,201378,Escape Plan,2013
103137,2013,The Bling Ring,201390,The Bling Ring,2013
54648,2007,Rush Hour 3,201412,Rush Hour 3,2007
1952,1969,Midnight Cowboy,201415,Midnight Cowboy,1969
53972,2007,Live Free or Die Hard,201436,Live Free or Die Hard,2007
117710,2001,Murder on the Orient Express,201476,Murder on the Orient Express,2001
1731,1997,Mr. Magoo,201478,Mr. Magoo,1997
45730,2006,Lady in the Water,201543,Lady in the Water,2006
164165,2001,Three Days,201571,Three Days,2001
4344,2001,Swordfish,201609,Swordfish,2001
159733,1999,Jackie Chan: My Stunts,201658,Jackie Chan: My Stunts,1999
3978,2000,The Legend of Bagger Vance,201659,The Legend of Bagger Vance,2000
165347,2016,Jack Reacher: Never Go Back,201744,Jack Reacher: Never Go Back,2016
1996,1988,Poltergeist III,201758,Poltergeist III,1988
85305,2010,Holy Rollers,201822,Holy Rollers,2010
1490,1997,B*A*P*S,201860,B*A*P*S,1997
485,1993,Last Action Hero,201861,Last Action Hero,1993
3513,2000,Rules of Engagement,201881,Rules of Engagement,2000
114392,2014,The Homesman,201917,The Homesman,2014
94015,2012,Mirror Mirror,201926,Mirror Mirror,2012
110591,2013,Oculus,201969,Oculus,2013
4104,1987,Ernest Goes to Camp,201999,Ernest Goes to Camp,1987
27001,1997,Wishful Thinking,202091,Wishful Thinking,1997
87430,2011,Green Lantern,202130,Green Lantern,2011
102720,2013,Epic,202153,Epic,2013
6880,2003,The Texas Chainsaw Massacre,202155,The Texas Chainsaw Massacre,2003
830,1996,The First Wives Club,202156,The First Wives Club,1996
40581,2005,Just Friends,202175,Just Friends,2005
1258,1980,The Shining,202190,The Shining,1980
5980,1974,Black Christmas,202228,Black Christmas,1974
1004,1996,The Glimmer Man,202234,The Glimmer Man,1996
177,1995,Lord of Illusions,202256,Lord of Illusions,1995
61705,2008,Lakeview Terrace,202284,Lakeview Terrace,2008
6687,2003,My Boss's Daughter,202286,My Boss's Daughter,2003
132296,1981,The Outsider,202305,The Outsider,1981
7004,1990,Kindergarten Cop,202333,Kindergarten Cop,1990
6250,2003,Dreamcatcher,202355,Dreamcatcher,2003
155820,2016,Keanu,202374,Keanu,2016
114760,2014,Happy Christmas,202383,Happy Christmas,2014
4168,2001,Get Over It,202437,Get Over It,2001
5969,1994,My Girl 2,202460,My Girl 2,1994
688,1995,Operation Dumbo Drop,202461,Operation Dumbo Drop,1995
3814,1975,Love and Death,202577,Love and Death,1975
65682,2009,Underworld: Rise of the Lycans,202588,Underworld: Rise of the Lycans,2009
93766,2012,Wrath of the Titans,202593,Wrath of the Titans,2012
53894,2007,Sicko,202601,Sicko,2007
109203,1960,The Story of Ruth,202655,The Story of Ruth,1960
80844,2008,Lake Mungo,202681,Lake Mungo,2008
3079,1999,Mansfield Park,202683,Mansfield Park,1999
169,1995,Free Willy 2: The Adventure Home,202835,Free Willy 2: The Adventure Home,1995
3873,1965,Cat Ballou,202847,Cat Ballou,1965
159654,2007,Knock Knock,202852,Knock Knock,2007
1248,1958,Touch of Evil,202857,Touch of Evil,1958
4214,1984,Revenge of the Nerds,202934,Revenge of the Nerds,1984
10,1995,GoldenEye,202936,GoldenEye,1995
